2022-06-07 17:02:45.9|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0008273s
2022-06-07 17:02:45.9|Info|FluentMigrator.Runner.MigrationRunner|CreateTable Authors
2022-06-07 17:02:45.9|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "Authors" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "CleanName" TEXT NOT NULL, "Path" TEXT NOT NULL, "Monitored" TINYINT NOT NULL, "LastInfoSync" DATETIME, "SortName" TEXT, "QualityProfileId" INTEGER, "Tags" TEXT, "Added" DATETIME, "AddOptions" TEXT, "MetadataProfileId" INTEGER NOT NULL DEFAULT 1, "AuthorMetadataId" INTEGER NOT NULL)
2022-06-07 17:02:45.9|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0009163s
2022-06-07 17:02:45.9|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex Authors (CleanName)
2022-06-07 17:02:45.9|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE INDEX "IX_Authors_CleanName" ON "Authors" ("CleanName" ASC)
2022-06-07 17:02:45.9|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0003486s
2022-06-07 17:02:45.9|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex Authors (Path)
2022-06-07 17:02:45.9|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE INDEX "IX_Authors_Path" ON "Authors" ("Path" ASC)
2022-06-07 17:02:45.9|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0002891s
2022-06-07 17:02:45.9|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex Authors (AuthorMetadataId)
2022-06-07 17:02:45.9|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE UNIQUE INDEX "IX_Authors_AuthorMetadataId" ON "Authors" ("AuthorMetadataId" ASC)
2022-06-07 17:02:45.9|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0003098s
2022-06-07 17:02:45.9|Info|FluentMigrator.Runner.MigrationRunner|CreateTable Series
2022-06-07 17:02:45.9|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "Series" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "ForeignSeriesId" TEXT NOT NULL, "Title" TEXT NOT NULL, "Description" TEXT, "Numbered" TINYINT NOT NULL, "WorkCount" INTEGER NOT NULL, "PrimaryWorkCount" INTEGER NOT NULL)
2022-06-07 17:02:45.9|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0005145s
2022-06-07 17:02:45.9|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex Series (ForeignSeriesId)
2022-06-07 17:02:45.9|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE UNIQUE INDEX "IX_Series_ForeignSeriesId" ON "Series" ("ForeignSeriesId" ASC)
2022-06-07 17:02:45.9|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0002989s
2022-06-07 17:02:45.9|Info|FluentMigrator.Runner.MigrationRunner|CreateTable SeriesBookLink
2022-06-07 17:02:45.9|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "SeriesBookLink" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "SeriesId" INTEGER NOT NULL, "BookId" INTEGER NOT NULL, "Position" TEXT, "IsPrimary" TINYINT NOT NULL, CONSTRAINT "FK_SeriesBookLink_SeriesId_Series_Id" FOREIGN KEY ("SeriesId") REFERENCES "Series" ("Id") ON DELETE CASCADE, CONSTRAINT "FK_SeriesBookLink_BookId_Books_Id" FOREIGN KEY ("BookId") REFERENCES "Books" ("Id") ON DELETE CASCADE)
2022-06-07 17:02:45.9|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0070407s
2022-06-07 17:02:45.9|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex SeriesBookLink (SeriesId)
2022-06-07 17:02:45.9|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE INDEX "IX_SeriesBookLink_SeriesId" ON "SeriesBookLink" ("SeriesId" ASC)
2022-06-07 17:02:45.9|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0003349s
2022-06-07 17:02:45.9|Info|FluentMigrator.Runner.MigrationRunner|CreateForeignKey FK_SeriesBookLink_SeriesId_Series_Id SeriesBookLink(SeriesId) Series(Id)
2022-06-07 17:02:45.9|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0005907s
2022-06-07 17:02:45.9|Info|FluentMigrator.Runner.MigrationRunner|CreateForeignKey FK_SeriesBookLink_BookId_Books_Id SeriesBookLink(BookId) Books(Id)
2022-06-07 17:02:45.9|Info|FluentMigrator.Runner.MigrationRunner|=> 2.99E-05s
2022-06-07 17:02:45.9|Info|FluentMigrator.Runner.MigrationRunner|CreateTable AuthorMetadata
2022-06-07 17:02:45.9|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "AuthorMetadata" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "ForeignAuthorId" TEXT NOT NULL, "TitleSlug" TEXT NOT NULL, "Name" TEXT NOT NULL, "Overview" TEXT, "Disambiguation" TEXT, "Gender" TEXT, "Hometown" TEXT, "Born" DATETIME, "Died" DATETIME, "Status" INTEGER NOT NULL, "Images" TEXT NOT NULL, "Links" TEXT, "Genres" TEXT, "Ratings" TEXT, "Aliases" TEXT NOT NULL DEFAULT '[]')
2022-06-07 17:02:45.9|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0047008s
2022-06-07 17:02:45.9|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex AuthorMetadata (ForeignAuthorId)
2022-06-07 17:02:45.9|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE UNIQUE INDEX "IX_AuthorMetadata_ForeignAuthorId" ON "AuthorMetadata" ("ForeignAuthorId" ASC)
2022-06-07 17:02:45.9|Info|FluentMigrator.Runner.MigrationRunner|=> 0.000467s
2022-06-07 17:02:45.9|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex AuthorMetadata (TitleSlug)
2022-06-07 17:02:45.9|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE UNIQUE INDEX "IX_AuthorMetadata_TitleSlug" ON "AuthorMetadata" ("TitleSlug" ASC)
2022-06-07 17:02:45.9|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0003244s
2022-06-07 17:02:45.9|Info|FluentMigrator.Runner.MigrationRunner|CreateTable Books
2022-06-07 17:02:45.9|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "Books" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "AuthorMetadataId" INTEGER NOT NULL DEFAULT 0, "ForeignBookId" TEXT NOT NULL, "TitleSlug" TEXT NOT NULL, "Title" TEXT NOT NULL, "ReleaseDate" DATETIME, "Links" TEXT, "Genres" TEXT, "Ratings" TEXT, "CleanTitle" TEXT NOT NULL, "Monitored" TINYINT NOT NULL, "AnyEditionOk" TINYINT NOT NULL, "LastInfoSync" DATETIME, "Added" DATETIME, "AddOptions" TEXT)
2022-06-07 17:02:45.9|Info|FluentMigrator.Runner.MigrationRunner|=> 0.000874s
2022-06-07 17:02:45.9|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex Books (ForeignBookId)
2022-06-07 17:02:45.9|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE INDEX "IX_Books_ForeignBookId" ON "Books" ("ForeignBookId" ASC)
2022-06-07 17:02:45.9|Info|FluentMigrator.Runner.MigrationRunner|=> 0.000368s
2022-06-07 17:02:45.9|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex Books (TitleSlug)
2022-06-07 17:02:45.9|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE UNIQUE INDEX "IX_Books_TitleSlug" ON "Books" ("TitleSlug" ASC)
2022-06-07 17:02:45.9|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0003013s
2022-06-07 17:02:45.9|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex Books (CleanTitle)
2022-06-07 17:02:45.9|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE INDEX "IX_Books_CleanTitle" ON "Books" ("CleanTitle" ASC)
2022-06-07 17:02:45.9|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0002891s
2022-06-07 17:02:45.9|Info|FluentMigrator.Runner.MigrationRunner|CreateTable Editions
2022-06-07 17:02:45.9|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "Editions" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "BookId" INTEGER NOT NULL DEFAULT 0, "ForeignEditionId" TEXT NOT NULL, "Isbn13" TEXT, "Asin" TEXT, "Title" TEXT NOT NULL, "TitleSlug" TEXT NOT NULL, "Language" TEXT, "Overview" TEXT, "Format" TEXT, "IsEbook" TINYINT, "Disambiguation" TEXT, "Publisher" TEXT, "PageCount" INTEGER, "ReleaseDate" DATETIME, "Images" TEXT NOT NULL, "Links" TEXT, "Ratings" TEXT, "Monitored" TINYINT NOT NULL, "ManualAdd" TINYINT NOT NULL)
2022-06-07 17:02:45.9|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0008392s
2022-06-07 17:02:45.9|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex Editions (ForeignEditionId)
2022-06-07 17:02:45.9|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE UNIQUE INDEX "IX_Editions_ForeignEditionId" ON "Editions" ("ForeignEditionId" ASC)
2022-06-07 17:02:45.9|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0003569s
2022-06-07 17:02:45.9|Info|FluentMigrator.Runner.MigrationRunner|CreateTable BookFiles
2022-06-07 17:02:45.9|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "BookFiles" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "EditionId" INTEGER NOT NULL, "CalibreId" INTEGER NOT NULL, "Quality" TEXT NOT NULL, "Size" BIGINT NOT NULL, "SceneName" TEXT, "DateAdded" DATETIME NOT NULL, "ReleaseGroup" TEXT, "MediaInfo" TEXT, "Modified" DATETIME NOT NULL DEFAULT '2000-01-01T00:00:00', "Path" TEXT NOT NULL)
2022-06-07 17:02:45.9|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0010632s
2022-06-07 17:02:45.9|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex BookFiles (EditionId)
2022-06-07 17:02:45.9|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE INDEX "IX_BookFiles_EditionId" ON "BookFiles" ("EditionId" ASC)
2022-06-07 17:02:45.9|Info|FluentMigrator.Runner.MigrationRunner|=> 0.000334s
2022-06-07 17:02:45.9|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex BookFiles (Path)
2022-06-07 17:02:45.9|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE UNIQUE INDEX "IX_BookFiles_Path" ON "BookFiles" ("Path" ASC)
2022-06-07 17:02:45.9|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0002841s
2022-06-07 17:02:45.9|Info|FluentMigrator.Runner.MigrationRunner|CreateTable History
2022-06-07 17:02:45.9|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "History" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "SourceTitle" TEXT NOT NULL, "Date" DATETIME NOT NULL, "Quality" TEXT NOT NULL, "Data" TEXT NOT NULL, "EventType" INTEGER, "DownloadId" TEXT, "AuthorId" INTEGER NOT NULL DEFAULT 0, "BookId" INTEGER NOT NULL DEFAULT 0)
2022-06-07 17:02:45.9|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0005672s
2022-06-07 17:02:45.9|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex History (Date)
2022-06-07 17:02:45.9|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE INDEX "IX_History_Date" ON "History" ("Date" ASC)
2022-06-07 17:02:45.9|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0003314s
2022-06-07 17:02:45.9|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex History (EventType)
2022-06-07 17:02:45.9|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE INDEX "IX_History_EventType" ON "History" ("EventType" ASC)
2022-06-07 17:02:45.9|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0003334s
2022-06-07 17:02:45.9|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex History (DownloadId)
2022-06-07 17:02:45.9|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE INDEX "IX_History_DownloadId" ON "History" ("DownloadId" ASC)
2022-06-07 17:02:45.9|Info|FluentMigrator.Runner.MigrationRunner|=> 0.000317s
2022-06-07 17:02:45.9|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex History (BookId)
2022-06-07 17:02:45.9|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE INDEX "IX_History_BookId" ON "History" ("BookId" ASC)
2022-06-07 17:02:45.9|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0002857s
2022-06-07 17:02:45.9|Info|FluentMigrator.Runner.MigrationRunner|CreateTable Notifications
2022-06-07 17:02:45.9|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "Notifications" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "Name" TEXT NOT NULL, "OnGrab" TINYINT NOT NULL, "Settings" TEXT NOT NULL, "Implementation" TEXT NOT NULL, "ConfigContract" TEXT, "OnUpgrade" TINYINT, "Tags" TEXT, "OnRename" TINYINT NOT NULL, "OnReleaseImport" TINYINT NOT NULL DEFAULT 0, "OnHealthIssue" TINYINT NOT NULL DEFAULT 0, "IncludeHealthWarnings" TINYINT NOT NULL DEFAULT 0, "OnDownloadFailure" TINYINT NOT NULL DEFAULT 0, "OnImportFailure" TINYINT NOT NULL DEFAULT 0, "OnTrackRetag" TINYINT NOT NULL DEFAULT 0)
2022-06-07 17:02:45.9|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0008586s
2022-06-07 17:02:45.9|Info|FluentMigrator.Runner.MigrationRunner|CreateTable ScheduledTasks
2022-06-07 17:02:45.9|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "ScheduledTasks" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "TypeName" TEXT NOT NULL, "Interval" INTEGER NOT NULL, "LastExecution" DATETIME NOT NULL, "LastStartTime" DATETIME)
2022-06-07 17:02:45.9|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0004756s
2022-06-07 17:02:45.9|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex ScheduledTasks (TypeName)
2022-06-07 17:02:45.9|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE UNIQUE INDEX "IX_ScheduledTasks_TypeName" ON "ScheduledTasks" ("TypeName" ASC)
2022-06-07 17:02:45.9|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0003384s
2022-06-07 17:02:45.9|Info|FluentMigrator.Runner.MigrationRunner|CreateTable Indexers
2022-06-07 17:02:45.9|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "Indexers" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "Name" TEXT NOT NULL, "Implementation" TEXT NOT NULL, "Settings" TEXT, "ConfigContract" TEXT, "EnableRss" TINYINT, "EnableAutomaticSearch" TINYINT, "EnableInteractiveSearch" TINYINT NOT NULL)
2022-06-07 17:02:45.9|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0006328s
2022-06-07 17:02:45.9|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex Indexers (Name)
2022-06-07 17:02:45.9|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE UNIQUE INDEX "IX_Indexers_Name" ON "Indexers" ("Name" ASC)
2022-06-07 17:02:45.9|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0003194s
2022-06-07 17:02:45.9|Info|FluentMigrator.Runner.MigrationRunner|CreateTable QualityProfiles
2022-06-07 17:02:45.9|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "QualityProfiles" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "Name" TEXT NOT NULL, "Cutoff" INTEGER NOT NULL, "Items" TEXT NOT NULL, "UpgradeAllowed" TINYINT)
